replicate generation off.nbr off.nbfem off.nbmal off.density off.dvar off.sexratio adlt.nbr adlt.nbfem adlt.nbmal adlt.density adlt.dvar adlt.sexratio extrate off.disp off.fdisp off.mdisp adlt.disp adlt.fdisp adlt.mdisp off.allnbp off.allnb off.fixlocp off.fixloc off.ho off.hsnei off.htnei off.fis off.fst off.fit adlt.allnbp adlt.allnb adlt.fixlocp adlt.fixloc adlt.ho adlt.hsnei adlt.htnei adlt.fis adlt.fst adlt.fit
4 1 2640 1329 1311 1.32 0 1.014 2000 1000 1000 1 0 1 0 0.4204 0.307 0.5354 0.5051 0.496 0.5142 12 12 0 0 0.9145 0.8056 0.8056 -0.1351 0 -0.1351 12 12 0 0 0.9189 0.9167 0.9167 -0.002401 0 -0.002401
4 5 2667 1356 1311 1.333 0 1.034 2000 1000 1000 1 0 1 0 0.2663 0.2175 0.3168 0.3787 0.4139 0.3436 12 12 0 0 0.5813 0.5291 0.5291 -0.09865 -2.22e-16 -0.09865 12 12 0 0 0.6948 0.6237 0.6237 -0.114 0 -0.114
4 10 2569 1310 1259 1.284 0 1.041 2000 1000 1000 1 0 1 0 0.588 0.6685 0.5041 0.4763 0.495 0.4577 5.15 5.15 0 0 0.2851 0.2548 0.2548 -0.1189 0 -0.1189 6.6 6.6 0 0 0.3401 0.2966 0.2966 -0.1469 0 -0.1469
4 15 2588 1257 1331 1.294 0 0.9444 2000 1000 1000 1 0 1 0 0.6938 0.8421 0.5538 0.706 0.8367 0.5754 3.05 3.05 0 0 0.1896 0.1625 0.1625 -0.1674 0 -0.1674 3.1 3.1 1 1 0.2213 0.196 0.196 -0.1291 0 -0.1291
4 20 2585 1304 1281 1.292 0 1.018 2000 1000 1000 1 0 1 0 0.5763 0.845 0.3027 0.5927 0.8448 0.3405 2 2 4 4 0.08977 0.08307 0.08307 -0.08062 0 -0.08062 2.25 2.25 3 3 0.1193 0.1031 0.1031 -0.1575 -2.22e-16 -0.1575
4 25 2601 1340 1261 1.3 0 1.063 2000 1000 1000 1 0 1 0 0.5847 0.8447 0.3084 0.5973 0.8447 0.3498 2.25 2.25 4 4 0.07845 0.07231 0.07231 -0.08485 0 -0.08485 2 2 5 5 0.0879 0.08219 0.08219 -0.06949 -2.22e-16 -0.06949
4 30 2553 1265 1288 1.276 0 0.9821 2000 1000 1000 1 0 1 0 0.5553 0.8444 0.2714 0.5585 0.8445 0.2725 1.85 1.85 4 4 0.01702 0.01613 0.01613 -0.05486 0 -0.05486 1.85 1.85 5 5 0.03415 0.03049 0.03049 -0.12 -2.22e-16 -0.12
4 35 2543 1270 1273 1.272 0 0.9976 2000 1000 1000 1 0 1 0 0.5575 0.8447 0.271 0.5582 0.8448 0.2715 1.5 1.5 12 12 0.0007275 0.0007263 0.0007263 -0.001624 -2.22e-16 -0.001624 1.6 1.6 12 12 0.00105 0.001048 0.001048 -0.002346 0 -0.002346
4 40 2625 1295 1330 1.312 0 0.9737 2000 1000 1000 1 0 1 0 0.5542 0.8445 0.2715 0.5577 0.8442 0.2711 2.15 2.15 4 4 0.0006667 0.0006665 0.0006665 -0.0002396 0 -0.0002396 1.85 1.85 8 8 0.0005 0.0004999 0.0004999 -0.0001876 0 -0.0001876
4 45 2662 1325 1337 1.331 0 0.991 2000 1000 1000 1 0 1 0 0.5566 0.8447 0.271 0.5577 0.8444 0.271 1.55 1.55 11 11 0.0003757 0.0003755 0.0003755 -0.0003195 0 -0.0003195 1.5 1.5 12 12 0.000275 0.000275 0.000275 -9.096e-05 -2.22e-16 -9.096e-05
4 50 2510 1255 1255 1.255 0 1 2000 1000 1000 1 0 1 0 0.5578 0.8447 0.271 0.5579 0.8447 0.2712 1.45 1.45 11 11 0.0003984 0.0003983 0.0003983 -0.000319 0 -0.000319 1.6 1.6 10 10 0.00055 0.0005497 0.0005497 -0.0004664 0 -0.0004664
4 55 2607 1287 1320 1.304 0 0.975 2000 1000 1000 1 0 1 0 0.5544 0.8448 0.2713 0.5578 0.8445 0.2711 1.3 1.3 14 14 0.0001918 0.0001918 0.0001918 -0.0001919 -2.22e-16 -0.0001919 1.45 1.45 12 12 0.000325 0.0003249 0.0003249 -0.0002309 0 -0.0002309
4 60 2499 1273 1226 1.25 0 1.038 2000 1000 1000 1 0 1 0 0.5631 0.8447 0.2707 0.5576 0.8442 0.2709 1.2 1.2 16 16 0.00012 0.00012 0.00012 -0.0002002 -2.22e-16 -0.0002002 1.3 1.3 14 14 0.00025 0.0002499 0.0002499 -0.0003503 0 -0.0003503
4 65 2637 1313 1324 1.319 0 0.9917 2000 1000 1000 1 0 1 0 0.5567 0.8446 0.2712 0.5579 0.8447 0.2711 1.6 1.6 10 10 0.0004171 0.000417 0.000417 -0.0004054 1.11e-16 -0.0004054 1.6 1.6 9 9 0.000375 0.0003749 0.0003749 -0.0001334 -2.22e-16 -0.0001334
4 70 2596 1311 1285 1.298 0 1.02 2000 1000 1000 1 0 1 0 0.5639 0.8445 0.2776 0.5634 0.8446 0.2823 1.5 1.5 11 11 0.0003274 0.0003273 0.0003273 -0.0003061 -2.22e-16 -0.0003061 1.35 1.35 13 13 0.0002 0.0002 0.0002 -6.254e-05 -2.22e-16 -6.254e-05
4 75 2590 1278 1312 1.295 0 0.9741 2000 1000 1000 1 0 1 0 0.5539 0.8443 0.271 0.5581 0.8446 0.2716 1.75 1.75 10 10 0.0004054 0.0004053 0.0004053 -0.0002852 1.11e-16 -0.0002852 1.4 1.4 13 13 0.000375 0.0003748 0.0003748 -0.0005005 0 -0.0005005
4 80 2502 1230 1272 1.251 0 0.967 2000 1000 1000 1 0 1 0 0.553 0.8448 0.2708 0.5579 0.8449 0.271 1.65 1.65 10 10 0.0002598 0.0002598 0.0002598 -4.614e-05 -2.22e-16 -4.614e-05 1.55 1.55 11 11 0.000275 0.000275 0.000275 -4.548e-05 0 -4.548e-05
4 85 2609 1302 1307 1.304 0 0.9962 2000 1000 1000 1 0 1 0 0.5571 0.8443 0.271 0.5578 0.844 0.2716 1.5 1.5 11 11 0.000345 0.0003449 0.0003449 -0.0002663 0 -0.0002663 1.45 1.45 12 12 0.000375 0.0003749 0.0003749 -0.0002836 0 -0.0002836
4 90 2566 1314 1252 1.283 0 1.05 2000 1000 1000 1 0 1 0 0.5649 0.8446 0.2713 0.5576 0.8443 0.2708 1.65 1.65 10 10 0.0005066 0.0005064 0.0005064 -0.00045 -2.22e-16 -0.00045 1.4 1.4 13 13 0.000425 0.0004248 0.0004248 -0.0005152 -2.22e-16 -0.0005152
4 95 2599 1333 1266 1.3 0 1.053 2000 1000 1000 1 0 1 0 0.5654 0.8447 0.2712 0.5579 0.8448 0.2711 1.5 1.5 10 10 0.0003078 0.0003077 0.0003077 -0.0003128 0 -0.0003128 1.3 1.3 14 14 0.00035 0.0003497 0.0003497 -0.0007509 -2.22e-16 -0.0007509
4 100 2561 1321 1240 1.28 0 1.065 2000 1000 1000 1 0 1 0 0.5671 0.8448 0.2713 0.5578 0.8447 0.2709 1.5 1.5 12 12 0.0002538 0.0002538 0.0002538 -0.0001503 0 -0.0001503 1.65 1.65 10 10 0.000375 0.0003749 0.0003749 -0.0001334 0 -0.0001334
4 105 2550 1283 1267 1.275 0 1.013 2000 1000 1000 1 0 1 0 0.5597 0.8448 0.2711 0.5577 0.8445 0.2708 1.25 1.25 15 15 0.0001569 0.0001568 0.0001568 -0.0002943 2.22e-16 -0.0002943 1.6 1.6 10 10 0.0003 0.0003 0.0003 -4.169e-05 0 -4.169e-05
4 110 2635 1289 1346 1.317 0 0.9577 2000 1000 1000 1 0 1 0 0.5517 0.8447 0.2711 0.5579 0.8448 0.271 1.75 1.75 6 6 0.0003795 0.0003794 0.0003794 -0.0001614 1.11e-16 -0.0001614 1.6 1.6 9 9 0.00045 0.0004498 0.0004498 -0.0004588 -2.22e-16 -0.0004588
4 115 2553 1248 1305 1.276 0 0.9563 2000 1000 1000 1 0 1 0 0.5517 0.8447 0.2715 0.5579 0.8448 0.2709 1.6 1.6 10 10 0.0005092 0.0005087 0.0005087 -0.0009504 0 -0.0009504 1.55 1.55 10 10 0.00055 0.0005497 0.0005497 -0.0005574 -2.22e-16 -0.0005574
4 120 2585 1317 1268 1.292 0 1.039 2000 1000 1000 1 0 1 0 0.5726 0.8621 0.272 0.5577 0.8445 0.2708 1.7 1.7 10 10 0.0003288 0.0003288 0.0003288 -0.0001708 1.11e-16 -0.0001708 1.55 1.55 11 11 0.000375 0.0003749 0.0003749 -0.0002836 0 -0.0002836
4 125 2567 1308 1259 1.284 0 1.039 2000 1000 1000 1 0 1 0 0.5753 0.8681 0.271 0.5632 0.8555 0.271 1.95 1.95 6 6 0.000448 0.0004479 0.0004479 -0.0001356 -2.22e-16 -0.0001356 1.6 1.6 9 9 0.000325 0.000325 0.000325 -5.772e-05 0 -5.772e-05
4 130 2650 1318 1332 1.325 0 0.9895 2000 1000 1000 1 0 1 0 0.5837 0.8996 0.2712 0.5784 0.8856 0.2712 1.5 1.5 11 11 0.000283 0.0002829 0.0002829 -0.0003021 0 -0.0003021 1.55 1.55 11 11 0.000425 0.0004248 0.0004248 -0.0003974 0 -0.0003974
4 135 2623 1288 1335 1.312 0 0.9648 2000 1000 1000 1 0 1 0 0.5867 0.9136 0.2712 0.5919 0.9128 0.2711 1.65 1.65 9 9 0.0004194 0.0004192 0.0004192 -0.0003729 0 -0.0003729 1.65 1.65 8 8 0.000475 0.0004749 0.0004749 -0.0001975 -2.22e-16 -0.0001975
4 140 2557 1248 1309 1.278 0 0.9534 2000 1000 1000 1 0 1 0 0.5849 0.914 0.2712 0.5927 0.914 0.2714 1.75 1.75 7 7 0.0004889 0.0004887 0.0004887 -0.0002896 0 -0.0002896 1.45 1.45 11 11 0.000325 0.0003249 0.0003249 -0.0002694 -2.22e-16 -0.0002694
4 145 2644 1305 1339 1.322 0 0.9746 2000 1000 1000 1 0 1 0 0.5901 0.9141 0.2742 0.5948 0.9141 0.2756 1.85 1.85 6 6 0.0004349 0.0004349 0.0004349 -0.0001645 0 -0.0001645 1.45 1.45 13 13 0.000325 0.0003249 0.0003249 -0.0002502 0 -0.0002502
4 150 2545 1281 1264 1.272 0 1.013 2000 1000 1000 1 0 1 0 0.5946 0.914 0.2708 0.5924 0.9139 0.2709 1.7 1.7 8 8 0.0005501 0.0005499 0.0005499 -0.0003862 0 -0.0003862 1.5 1.5 10 10 0.000475 0.0004748 0.0004748 -0.0004214 0 -0.0004214
4 155 1900 943 957 0.95 0 0.9854 1427 730 697 0.7135 0 1.047 0 0.5897 0.9138 0.2704 0.5999 0.914 0.2709 1.5 1.5 12 12 0.02405 0.01846 0.01846 -0.303 0 -0.303 1.35 1.35 14 14 0.0003504 0.0003503 0.0003503 -0.0003858 1.11e-16 -0.0003858
4 160 1122 566 556 0.561 0 1.018 904 441 463 0.452 0 0.9525 0 0.5952 0.9141 0.2705 0.5846 0.9137 0.2711 1.15 1.15 17 17 0.001604 0.001582 0.001582 -0.0141 1.11e-16 -0.0141 1.25 1.25 15 15 0.002987 0.002912 0.002912 -0.02577 0 -0.02577
4 165 737 366 371 0.3685 0 0.9865 560 284 276 0.28 0 1.029 0 0.5902 0.9137 0.271 0.5966 0.9132 0.2709 1.25 1.25 16 16 0.0004749 0.0004746 0.0004746 -0.0006798 1.11e-16 -0.0006798 1.2 1.2 17 17 0.000625 0.0006237 0.0006237 -0.002049 0 -0.002049
4 170 455 228 227 0.2275 0 1.004 377 186 191 0.1885 0 0.9738 0 0.5935 0.9141 0.2716 0.5883 0.9141 0.271 1.05 1.05 19 19 0.0002198 0.0002195 0.0002195 -0.001103 1.11e-16 -0.001103 1.1 1.1 18 18 0.0002653 0.0002653 0.0002653 -6.439e-15 0 -6.439e-15
4 175 430 211 219 0.215 0 0.9635 285 158 127 0.1425 0 1.244 0 0.5864 0.9143 0.2706 0.6274 0.9139 0.271 1.05 1.05 19 19 0.0001163 0.0001163 0.0001163 -1.554e-14 0 -1.554e-14 1 1 20 20 0 0 0 nan nan nan
4 180 201 97 104 0.1005 0 0.9327 149 71 78 0.0745 0 0.9103 0 0.5819 0.9141 0.2721 0.5788 0.9153 0.2725 1.05 1.05 19 19 0.0004975 0.0004963 0.0004963 -0.002506 0 -0.002506 1.05 1.05 19 19 0.0006711 0.0006689 0.0006689 -0.00339 -2.22e-16 -0.00339
4 185 80 37 43 0.04 0 0.8605 66 34 32 0.033 0 1.062 0 0.602 0.9141 0.3334 0.6164 0.9141 0.3002 1.05 1.05 19 19 0.001875 0.001851 0.001851 -0.01282 -2.22e-16 -0.01282 1.05 1.05 19 19 0.0007576 0.0007576 0.0007576 4.33e-15 0 4.33e-15
4 190 57 26 31 0.0285 0 0.8387 41 26 15 0.0205 0 1.733 0 0.6581 0.9131 0.4442 0.7016 0.9141 0.3332 1 1 20 20 0 0 0 nan nan nan 1.05 1.05 19 19 0.00122 0.00122 0.00122 1.776e-15 2.22e-16 1.998e-15
4 195 71 39 32 0.0355 0 1.219 53 27 26 0.0265 0 1.038 0 0.7278 0.9141 0.5008 0.7087 0.9141 0.4954 1 1 20 20 0 0 0 nan nan nan 1.05 1.05 19 19 0.0009434 0.0009434 0.0009434 -2.22e-15 0 -2.22e-15
4 200 52 26 26 0.026 0 1 33 18 15 0.0165 0 1.2 0 0.7092 0.9141 0.5044 0.7279 0.9141 0.5044 1 1 20 20 0 0 0 nan nan nan 1 1 20 20 0 0 0 nan nan nan
4 205 94 51 43 0.047 0 1.186 97 42 55 0.0485 0 0.7636 0 0.7267 0.9141 0.5044 0.6805 0.9141 0.5022 1.05 1.05 19 19 0.0005319 0.0005319 0.0005319 1.71e-14 0 1.71e-14 1.05 1.05 19 19 0.0005155 0.0005155 0.0005155 4.219e-15 0 4.219e-15
4 210 237 126 111 0.1185 0 1.135 201 86 115 0.1005 0 0.7478 0 0.7222 0.9141 0.5044 0.6798 0.9141 0.5046 1 1 20 20 0 0 0 nan nan nan 1.05 1.05 19 19 0.0002488 0.0002488 0.0002488 1.177e-14 0 1.177e-14
4 215 974 478 496 0.487 0 0.9637 716 378 338 0.358 0 1.118 0 0.7055 0.9137 0.5048 0.7207 0.9142 0.5044 1.2 1.2 16 16 0.0002567 0.0002566 0.0002566 -0.0002056 0 -0.0002056 1.15 1.15 18 18 0.0002095 0.0002094 0.0002094 -0.0002332 0 -0.0002332
4 220 2647 1338 1309 1.323 0 1.022 2000 1000 1000 1 0 1 0 0.7116 0.9143 0.5044 0.7093 0.9142 0.5045 1.55 1.55 11 11 0.0004156 0.0004154 0.0004154 -0.000464 0 -0.000464 1.6 1.6 10 10 0.0004 0.0003999 0.0003999 -0.0002502 0 -0.0002502
4 225 2571 1282 1289 1.286 0 0.9946 2000 1000 1000 1 0 1 0 0.7087 0.9141 0.5044 0.7093 0.914 0.5045 1.55 1.55 11 11 0.0002723 0.0002722 0.0002722 -0.0001251 0 -0.0001251 1.5 1.5 11 11 0.000375 0.0003749 0.0003749 -0.0002168 -2.22e-16 -0.0002168
4 230 2545 1281 1264 1.272 0 1.013 2000 1000 1000 1 0 1 0 0.7177 0.914 0.5188 0.7233 0.9138 0.5328 1.45 1.45 12 12 0.000275 0.000275 0.000275 -0.0001685 0 -0.0001685 1.35 1.35 13 13 0.000175 0.000175 0.000175 1.021e-14 -2.22e-16 1.01e-14
4 235 2596 1292 1304 1.298 0 0.9908 2000 1000 1000 1 0 1 0 0.7177 0.9142 0.5231 0.7281 0.914 0.5422 1.8 1.8 7 7 0.0005393 0.0005391 0.0005391 -0.0003098 0 -0.0003098 1.55 1.55 10 10 0.000425 0.0004248 0.0004248 -0.0004858 -2.22e-16 -0.0004858
4 240 2585 1309 1276 1.292 0 1.026 2000 1000 1000 1 0 1 0 0.7169 0.9137 0.5149 0.72 0.9141 0.5258 1.6 1.6 9 9 0.000619 0.0006185 0.0006185 -0.0007564 2.22e-16 -0.0007564 1.65 1.65 10 10 0.0007 0.0006993 0.0006993 -0.001019 0 -0.001019
4 245 2671 1342 1329 1.335 0 1.01 2000 1000 1000 1 0 1 0 0.7103 0.9141 0.5046 0.7096 0.9141 0.505 1.9 1.9 6 6 0.0005616 0.0005614 0.0005614 -0.0002747 0 -0.0002747 1.65 1.65 10 10 0.000575 0.0005748 0.0005748 -0.0004025 0 -0.0004025
4 250 2552 1250 1302 1.276 0 0.9601 2000 1000 1000 1 0 1 0 0.7049 0.9138 0.5042 0.7093 0.914 0.5046 1.6 1.6 10 10 0.0003135 0.0003134 0.0003134 -0.0001593 0 -0.0001593 1.4 1.4 13 13 0.00035 0.0003499 0.0003499 -0.0003038 -2.22e-16 -0.0003038
4 255 2551 1249 1302 1.276 0 0.9593 2000 1000 1000 1 0 1 0 0.7048 0.9138 0.5044 0.7091 0.9141 0.5042 1.75 1.75 6 6 0.0005096 0.0005094 0.0005094 -0.0003999 -2.22e-16 -0.0003999 1.45 1.45 11 11 0.0004 0.0003999 0.0003999 -0.000344 0 -0.000344
4 260 2609 1288 1321 1.304 0 0.975 2000 1000 1000 1 0 1 0 0.7066 0.9138 0.5045 0.7091 0.9139 0.5042 1.7 1.7 7 7 0.0007091 0.0007086 0.0007086 -0.000617 0 -0.000617 1.85 1.85 5 5 0.000675 0.0006747 0.0006747 -0.0003985 0 -0.0003985
4 265 2422 1199 1223 1.211 0 0.9804 2000 1000 1000 1 0 1 0 0.7072 0.9141 0.5044 0.7093 0.914 0.5046 1.6 1.6 9 9 0.0003922 0.0003922 0.0003922 -0.0001957 0 -0.0001957 1.4 1.4 12 12 0.0003 0.0002999 0.0002999 -0.0001668 0 -0.0001668
4 270 2435 1282 1153 1.218 0 1.112 2000 1000 1000 1 0 1 0 0.7201 0.914 0.5045 0.7092 0.9141 0.5042 1.7 1.7 10 10 0.0003491 0.000349 0.000349 -0.0001571 0 -0.0001571 1.45 1.45 12 12 0.000275 0.000275 0.000275 -0.0001365 0 -0.0001365
4 275 2437 1231 1206 1.218 0 1.021 2000 1000 1000 1 0 1 0 0.7112 0.9138 0.5043 0.7092 0.9138 0.5046 1.55 1.55 10 10 0.000554 0.0005537 0.0005537 -0.000502 0 -0.000502 1.6 1.6 9 9 0.0005 0.0004998 0.0004998 -0.0003878 0 -0.0003878
4 280 2558 1249 1309 1.279 0 0.9542 2000 1000 1000 1 0 1 0 0.7045 0.9139 0.5046 0.709 0.914 0.5039 1.85 1.85 7 7 0.0007819 0.0007813 0.0007813 -0.0006555 1.11e-16 -0.0006555 1.6 1.6 8 8 0.000675 0.0006746 0.0006746 -0.000519 -2.22e-16 -0.000519
4 285 2529 1279 1250 1.264 0 1.023 2000 1000 1000 1 0 1 0 0.7114 0.9139 0.5041 0.7092 0.9139 0.5044 1.8 1.8 8 8 0.0005338 0.0005336 0.0005336 -0.0003298 0 -0.0003298 1.8 1.8 10 10 0.0007 0.0006997 0.0006997 -0.0004379 -2.22e-16 -0.0004379
4 290 2516 1257 1259 1.258 0 0.9984 2000 1000 1000 1 0 1 0 0.709 0.914 0.5043 0.7091 0.9141 0.5041 1.4 1.4 12 12 0.0002186 0.0002186 0.0002186 -0.0001446 0 -0.0001446 1.4 1.4 13 13 0.000325 0.0003249 0.0003249 -0.0003464 -2.22e-16 -0.0003464
4 295 2536 1316 1220 1.268 0 1.079 2000 1000 1000 1 0 1 0 0.7172 0.914 0.5048 0.7093 0.9141 0.5046 1.6 1.6 11 11 0.0003746 0.0003745 0.0003745 -0.0002388 1.11e-16 -0.0002388 1.45 1.45 11 11 0.000375 0.0003748 0.0003748 -0.0005339 0 -0.0005339
4 300 2557 1308 1249 1.278 0 1.047 2000 1000 1000 1 0 1 0 0.7138 0.9141 0.5041 0.709 0.9138 0.5042 1.4 1.4 13 13 0.0003324 0.0003321 0.0003321 -0.0008753 -2.22e-16 -0.0008753 1.6 1.6 10 10 0.00065 0.0006496 0.0006496 -0.0005487 -2.22e-16 -0.0005487
4 305 1868 926 942 0.934 0 0.983 1455 719 736 0.7275 0 0.9769 0 0.7075 0.9141 0.5045 0.7063 0.9138 0.5035 1.6 1.6 9 9 0.0005086 0.0005083 0.0005083 -0.0005641 0 -0.0005641 1.5 1.5 11 11 0.0004124 0.0004123 0.0004123 -0.000258 0 -0.000258
4 310 1401 700 701 0.7005 0 0.9986 1176 554 622 0.588 0 0.8907 0 0.7092 0.9141 0.5046 0.6974 0.9141 0.5044 1.55 1.55 10 10 0.0006067 0.0006065 0.0006065 -0.0003573 0 -0.0003573 1.3 1.3 15 15 0.0003827 0.0003824 0.0003824 -0.000615 1.11e-16 -0.000615
4 315 3 2 1 0.0015 0 2 19 1 18 0.0095 0 0.05556 0 0.7775 0.9141 0.5044 0.526 0.9141 0.5044 1 1 20 20 0 0 0 nan nan nan 1 1 20 20 0 0 0 nan nan nan
5 1 2616 1297 1319 1.308 0 0.9833 2000 1000 1000 1 0 1 0 0.4743 0.4904 0.4585 0.4997 0.497 0.5025 12 12 0 0 0.919 0.8005 0.8005 -0.148 1.11e-16 -0.148 12 12 0 0 0.9171 0.9167 0.9167 -0.0003947 0 -0.0003947
5 5 2593 1286 1307 1.296 0 0.9839 2000 1000 1000 1 0 1 0 0.6546 0.5273 0.7798 0.5619 0.537 0.5868 11.95 11.95 0 0 0.5992 0.5289 0.5289 -0.1329 0 -0.1329 12 12 0 0 0.6632 0.5931 0.5931 -0.1181 -2.22e-16 -0.1181
5 10 2552 1326 1226 1.276 0 1.082 2000 1000 1000 1 0 1 0 0.4561 0.6 0.3004 0.5132 0.6863 0.3401 5.05 5.05 0 0 0.3662 0.3283 0.3283 -0.1156 -2.22e-16 -0.1156 5.65 5.65 0 0 0.3615 0.3302 0.3302 -0.09499 -2.22e-16 -0.09499
5 15 2572 1260 1312 1.286 0 0.9604 2000 1000 1000 1 0 1 0 0.5918 0.9504 0.2474 0.5941 0.9396 0.2485 3.35 3.35 0 0 0.1557 0.14 0.14 -0.1121 2.22e-16 -0.1121 3.1 3.1 0 0 0.1881 0.1497 0.1497 -0.2564 0 -0.2564
5 20 2610 1260 1350 1.305 0 0.9333 2000 1000 1000 1 0 1 0 0.5937 0.9655 0.2467 0.6059 0.9653 0.2464 2.45 2.45 1 1 0.1361 0.1119 0.1119 -0.2162 -2.22e-16 -0.2162 2.35 2.35 3 3 0.1452 0.1249 0.1249 -0.1622 0 -0.1622
5 25 2638 1357 1281 1.319 0 1.059 2000 1000 1000 1 0 1 0 0.6162 0.9652 0.2464 0.6059 0.9653 0.2465 1.75 1.75 8 8 0.1114 0.1052 0.1052 -0.05833 0 -0.05833 1.75 1.75 8 8 0.1275 0.1026 0.1026 -0.2429 -2.22e-16 -0.2429
5 30 2541 1279 1262 1.27 0 1.013 2000 1000 1000 1 0 1 0 0.6084 0.9654 0.2466 0.606 0.9655 0.2465 2.1 2.1 4 4 0.09229 0.08761 0.08761 -0.0534 0 -0.0534 1.9 1.9 6 6 0.1013 0.0904 0.0904 -0.1211 0 -0.1211
5 35 2573 1282 1291 1.286 0 0.993 2000 1000 1000 1 0 1 0 0.6085 0.9733 0.2462 0.6057 0.965 0.2465 1.7 1.7 9 9 0.04567 0.0413 0.0413 -0.1058 0 -0.1058 1.7 1.7 7 7 0.06273 0.04818 0.04818 -0.3019 0 -0.3019
5 40 2573 1326 1247 1.286 0 1.063 2000 1000 1000 1 0 1 0 0.6209 0.9731 0.2464 0.6138 0.981 0.2465 1.8 1.8 6 6 0.0315 0.0308 0.0308 -0.02289 1.11e-16 -0.02289 1.65 1.65 8 8 0.03787 0.03471 0.03471 -0.09118 -2.22e-16 -0.09118
5 45 2573 1257 1316 1.286 0 0.9552 2000 1000 1000 1 0 1 0 0.5975 0.9651 0.2463 0.606 0.9658 0.2461 1.55 1.55 12 12 0.00686 0.006637 0.006637 -0.03352 0 -0.03352 1.3 1.3 14 14 0.01413 0.01314 0.01314 -0.07494 -2.22e-16 -0.07494
5 50 2499 1221 1278 1.25 0 0.9554 2000 1000 1000 1 0 1 0 0.5977 0.9654 0.2464 0.6059 0.9655 0.2463 1.6 1.6 9 9 0.001801 0.00178 0.00178 -0.01155 -2.22e-16 -0.01155 1.6 1.6 13 13 0.003425 0.00333 0.00333 -0.02844 -2.22e-16 -0.02844
5 55 2449 1180 1269 1.224 0 0.9299 2000 1000 1000 1 0 1 0 0.5927 0.9651 0.2465 0.6056 0.9649 0.2462 1.7 1.7 7 7 0.000735 0.0007346 0.0007346 -0.000579 0 -0.000579 2 2 5 5 0.000825 0.0008247 0.0008247 -0.0003943 0 -0.0003943
5 60 2506 1239 1267 1.253 0 0.9779 2000 1000 1000 1 0 1 0 0.6015 0.9646 0.2464 0.6056 0.9649 0.2464 1.6 1.6 11 11 0.0003791 0.000379 0.000379 -0.0002942 0 -0.0002942 1.65 1.65 8 8 0.00045 0.0004499 0.0004499 -0.0001668 -2.22e-16 -0.0001668
5 65 2575 1282 1293 1.288 0 0.9915 2000 1000 1000 1 0 1 0 0.6043 0.9652 0.2465 0.6057 0.9652 0.2462 1.65 1.65 9 9 0.000466 0.0004658 0.0004658 -0.0003887 -2.22e-16 -0.0003887 1.5 1.5 10 10 0.0004 0.0003998 0.0003998 -0.0003753 -2.22e-16 -0.0003753
5 70 2660 1346 1314 1.33 0 1.024 2000 1000 1000 1 0 1 0 0.61 0.9651 0.2463 0.6054 0.9648 0.2461 1.95 1.95 5 5 0.0006579 0.0006577 0.0006577 -0.0003708 0 -0.0003708 1.8 1.8 6 6 0.0008 0.0007993 0.0007993 -0.0008292 -2.22e-16 -0.0008292
5 75 2567 1234 1333 1.284 0 0.9257 2000 1000 1000 1 0 1 0 0.5919 0.9654 0.2461 0.6057 0.9653 0.2461 1.8 1.8 7 7 0.0005064 0.0005063 0.0005063 -0.0002849 0 -0.0002849 1.6 1.6 9 9 0.00075 0.0007495 0.0007495 -0.0006007 0 -0.0006007
5 80 2524 1293 1231 1.262 0 1.05 2000 1000 1000 1 0 1 0 0.6142 0.965 0.2457 0.6058 0.965 0.2467 1.35 1.35 13 13 0.0001783 0.0001783 0.0001783 -8.809e-05 -2.22e-16 -8.809e-05 1.25 1.25 15 15 0.00025 0.0002499 0.0002499 -0.0003503 0 -0.0003503
5 85 2600 1274 1326 1.3 0 0.9608 2000 1000 1000 1 0 1 0 0.5986 0.9652 0.2464 0.6062 0.9654 0.2471 1.75 1.75 6 6 0.0005385 0.0005382 0.0005382 -0.0003987 0 -0.0003987 1.65 1.65 9 9 0.0005 0.0004999 0.0004999 -0.0002502 0 -0.0002502
5 90 2482 1190 1292 1.241 0 0.9211 2000 1000 1000 1 0 1 0 0.5911 0.9651 0.2467 0.6057 0.9652 0.2462 1.55 1.55 11 11 0.0003223 0.0003223 0.0003223 -0.0001764 0 -0.0001764 1.75 1.75 7 7 0.0005 0.0004999 0.0004999 -0.0002127 0 -0.0002127
5 95 2571 1279 1292 1.286 0 0.9899 2000 1000 1000 1 0 1 0 0.604 0.9654 0.2462 0.6062 0.9655 0.247 1.35 1.35 14 14 0.0002334 0.0002333 0.0002333 -0.0003568 0 -0.0003568 1.55 1.55 9 9 0.00035 0.00035 0.00035 -0.0001072 0 -0.0001072
5 100 2573 1293 1280 1.286 0 1.01 2000 1000 1000 1 0 1 0 0.6077 0.9655 0.2464 0.6059 0.9654 0.2464 1.6 1.6 10 10 0.0003887 0.0003885 0.0003885 -0.0002917 0 -0.0002917 1.65 1.65 8 8 0.000475 0.0004749 0.0004749 -0.0001975 -2.22e-16 -0.0001975
5 105 2485 1245 1240 1.242 0 1.004 2000 1000 1000 1 0 1 0 0.6065 0.9651 0.2464 0.6058 0.9651 0.2466 1.55 1.55 9 9 0.0003622 0.0003621 0.0003621 -0.0002013 0 -0.0002013 1.5 1.5 12 12 0.000325 0.0003249 0.0003249 -0.0001732 -2.22e-16 -0.0001732
